author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
Twitter,The #GIFparty is moving to Direct Messages! Invite friends to a private afterparty and GIF like nobody's watching. https://t.co/T2C99WT1p0,,03/03/2016 20:08,7.05485e+17,en,,,1268,457
Twitter,@AHLBruins Pizza's on the way. #GIFparty https://t.co/d1aIsyQOQj,,03/03/2016 19:35,7.05477e+17,en,,,200,78
Twitter,@Radio_Akeem https://t.co/SzClCrJzZz,,03/03/2016 19:02,7.05468e+17,und,,,89,37
Twitter,"@kteabam There's nothing like Tweeting your first GIF, Katie. #GIFparty https://t.co/FyoFmmH0PA",,03/03/2016 18:30,7.0546e+17,en,,,99,17
Twitter,Time to GIF like you mean it. Join the #GIFparty: Tweet your favorites on iOS and Android by tapping the new button. https://t.co/IDfCFVkJWh,,03/03/2016 18:02,7.05453e+17,en,,,805,359
Twitter,"Never gonna GIF you up, @rickastley. #GIFparty https://t.co/Ustoy7Ip1N",,03/03/2016 17:55,7.05451e+17,en,,,2055,995
Twitter,@dullmail Same. #GIFparty https://t.co/je2Nmf6vTj,,03/03/2016 17:46,7.05449e+17,en,,,87,34
Twitter,@nbcsnl #GIFparty https://t.co/7RJ1oaUopl,,03/03/2016 17:22,7.05443e+17,und,,,176,41
Twitter,"Initiate the House Party Protocol, @Marvel. #GIFparty https://t.co/AnlLBGqoE1",,03/03/2016 17:10,7.0544e+17,en,,,1460,583
Twitter,@giphy #GIFparty https://t.co/FbflM1RsWb,,03/03/2016 16:48,7.05435e+17,und,,,214,38
Twitter,@ChrisMirig You're in! #GIFparty https://t.co/e0TFWiA6sZ,,03/03/2016 16:32,7.05431e+17,en,,,16,4
Twitter,"Welcome back to the @Ghostbusters, Slimer. We don't know if we should bust you or hug you. #GIFparty https://t.co/zn4zinqmNQ",,03/03/2016 16:20,7.05428e+17,en,,,1174,411
Twitter,"Drop your plans for today, we're celebrating GIFs on Twitter! Tap the GIF button to join the #GIFparty. https://t.co/5gTEeB1uWH",,03/03/2016 16:00,7.05423e+17,en,,,3898,1324
Twitter,"Control chatter in your timeline. Learn how to quiet down an account with Mute: https://t.co/VGQmMDCONk #TwitterTips
https://t.co/elUIEf0hmg",,02/03/2016 21:05,7.05137e+17,en,,,1209,522
Twitter,Today astronaut @StationCDRKelly returns home after a year living on the @Space_Station — explore his #YearInSpace 🚀 https://t.co/XqhPHYnfAu,,01/03/2016 19:31,7.04751e+17,en,,,1015,442
Twitter,How the #Oscars action and the world’s reaction unfolded on Twitter — and broke a record: https://t.co/uhqlVNvVHB https://t.co/M4xXVkSlrJ,,29/02/2016 07:47,7.04211e+17,en,,,2836,1743
Twitter,Lights. Camera. Reaction. Get your emojis red-carpet ready. Everything #Oscars starts on Twitter tomorrow! https://t.co/CMt6VBucZi,,27/02/2016 19:00,7.03656e+17,en,,,1627,457
Twitter,Who's your favorite Oscar?,,27/02/2016 00:07,7.03371e+17,en,,,1076,433
Twitter,Don't miss the award show party of the year. Here's how to follow the #Oscars on Twitter: https://t.co/QpdTiyu06i https://t.co/4EbKXJZnwh,,26/02/2016 16:13,7.03252e+17,en,,,871,386
Twitter,"World, meet Juno. Hi Juno! 👋 
#TOPolarBearCub

https://t.co/E6ns7eoeht https://t.co/GIoLc1Jovt",,25/02/2016 23:48,7.03004e+17,tl,,,2439,700
Twitter,#TBT to the most glamorous pizza delivery ever. Don't miss out on this year's #Oscars moments — watch with Twitter! https://t.co/SQNz1AyniA,,25/02/2016 19:47,7.02943e+17,en,,,1418,380
Twitter,Got the GIF button yet? 😻 Your favorite GIFs are waiting — here's how it works. https://t.co/DhY9Xbxjug,,24/02/2016 23:25,7.02636e+17,en,,,1542,774
Twitter,"For them and only them. Keep it private with Direct Messages.

Slide into more #TwitterTips: https://t.co/JMBg3mMb7k
https://t.co/rGjVX3OQQk",,24/02/2016 17:30,7.02546e+17,en,,,867,290
Twitter,"Kicking off our @video series this week, watch @MartinGarrix discuss video stories he’ll Tweet this year. #FFWD2016 https://t.co/sc9reXnAsV",,23/02/2016 17:30,7.02184e+17,en,,,762,229
Twitter,"All your favorite accounts, organized just right with lists. 

Step it up with #TwitterTips: https://t.co/JMBg3mMb7k
https://t.co/IV6a6Ifxgx",,18/02/2016 16:45,7.0036e+17,en,,,827,304
Twitter,The GIFs are coming! Get ready to search and send GIFs in Tweets and Direct Messages: https://t.co/uk75stt1zN https://t.co/1dDD1B4CW2,,17/02/2016 17:01,7.00002e+17,en,,,4519,4714
Twitter,4/ https://t.co/6dIGFv1YMq,,17/02/2016 16:51,7e+17,und,,,1186,499
Twitter,3/ https://t.co/Rk4PCVOuv9,,17/02/2016 16:51,7e+17,und,,,1997,880
Twitter,2/ https://t.co/p4i1TR31Zv,,17/02/2016 16:50,6.99999e+17,und,,,772,398
Twitter,1/ https://t.co/O0GOnK4dPE,,17/02/2016 16:50,6.99999e+17,und,,,2331,1080
Twitter,"It's #TravelTuesday — time for chasing waterfalls: https://t.co/dk2V9xu63B
https://t.co/2zF86ImgAJ",,16/02/2016 19:05,6.99671e+17,en,,,2430,827
Twitter,"According to Tweets, the way to your heart is food! Save us a slice, Valentine. https://t.co/sAPtMu9Rno",,14/02/2016 17:40,6.98925e+17,en,,,1331,515
Twitter,"Via @Support, see how you can ​turn on our new timeline feature for iOS and Android. https://t.co/ClZoi7mE6S",,13/02/2016 00:35,6.98304e+17,en,,,748,328
Twitter,"Based on Tweets, which #GRAMMYs artists should save a blank space on the shelf for an award? https://t.co/l4HSeHkwAa https://t.co/kPCWfyRxUd",,12/02/2016 20:03,6.98236e+17,en,,,1087,313
Twitter,"All you need is love. Actually, all you need is 💜. Find out the most Tweeted love emojis: https://t.co/P3Osr7tzbu https://t.co/zMeB0NkRmk",,12/02/2016 17:26,6.98196e+17,en,,,1346,540
Twitter,"We're better together. Find and connect with friends in just a few taps: https://t.co/dAMNjfNqa0

👭 #TwitterTips
https://t.co/MyDdU09ryl",,11/02/2016 19:20,6.97863e+17,en,,,694,255
Twitter,"Moments is now live on iPad in the US, UK and Brazil. Get the best of Twitter in an instant by tapping the ⚡️ . https://t.co/rucfIjvC2J",,11/02/2016 17:05,6.97829e+17,en,,,947,298
Twitter,"Now unfolding in Australia, 9-year-old superhero #IronBoyAU is on a mission to keep Sydney safe. https://t.co/4Wht3d4YmE",,11/02/2016 01:45,6.97597e+17,en,,,1667,618
Twitter,"Starting today you can choose to try our new feature, so you'll never miss important Tweets from people you follow: https://t.co/fS1axkDiUh",,10/02/2016 14:04,6.97421e+17,en,,,2402,2399
Twitter,London calling 🇬🇧 #TravelTuesday https://t.co/UfSXzYmgEy,,09/02/2016 20:05,6.97149e+17,en,,,1146,328
Twitter,"Announcing the Twitter Trust &amp; Safety Council, experts providing input into safety products, policies, and programs: https://t.co/J6cAqtolZa",,09/02/2016 17:00,6.97103e+17,en,,,850,374
Twitter,"Happy #ChineseNewYear! In addition to spending time with family, what else does the New Year mean to you?",,08/02/2016 17:30,6.96748e+17,en,,,986,344
Twitter,Brazil's Carnaval is underway! Move with the sights and sounds of the country's annual celebration 🇧🇷 https://t.co/Hv1r9owr8f,,06/02/2016 19:20,6.96051e+17,en,,,1483,578
Twitter,"Counting down to Sunday? Join the @Broncos, @Panthers and football fans everywhere on the road to #SB50 https://t.co/W2AVQiSwIh",,06/02/2016 01:10,6.95777e+17,en,,,995,335
Twitter,Experience the best of the Pope's visit to Mexico with Twitter! #PapaEnMex https://t.co/wEfZOu9o7p,,05/02/2016 16:45,6.95649e+17,en,,,658,213
Twitter,"👋

https://t.co/gYvugweta3

https://t.co/lL5JUGhvVB",,04/02/2016 01:45,6.9506e+17,und,,,2819,1016
Twitter,"Any thought can make an impact. Tweet to see who you inspire. #TwitterTips

For more💡: https://t.co/JMBg3mMb7k
https://t.co/BeqH9Kql50",,03/02/2016 17:50,6.94941e+17,en,,,1516,600
Twitter,Today we're bringing Tweets to more people around the 🌍 on our homepage: https://t.co/VIVfJCt2PU https://t.co/C0htvdamPn,,02/02/2016 19:03,6.94597e+17,en,,,1037,649
Twitter,Follow conversation about #iCaucused live as the results come in: https://t.co/zLFXyWi2If https://t.co/S4CL0in2Vb,,02/02/2016 03:22,6.9436e+17,en,,,492,148
Twitter,Celebrate #ChineseNewYear with Tweet-powered red packet emoji and a #CNYfortune horoscope: https://t.co/vr3tlmm8Nd https://t.co/xYblGsKQ0W,,01/02/2016 02:20,6.93982e+17,en,,,1524,859
Twitter,We're partnering with @smrtgrls to ask your compelling questions at the @SAGawards! Tweet now using #SmartGirlsAsk. https://t.co/jVnTMnfWjp,,29/01/2016 20:30,6.93169e+17,en,,,1096,296
Twitter,"A little goes a long way. Show you care by liking a Tweet. 

More #TwitterTips to 💙: https://t.co/JMBg3mMb7k
https://t.co/NuT5dwNS5O",,27/01/2016 20:30,6.92445e+17,en,,,2017,576
Twitter,"Learn more about today's updates to our Terms &amp; Privacy Policy: https://t.co/zusMSQmzdn

✅https://t.co/Z9WvxIzCn3
✅https://t.co/uVZBuWaOKv",,27/01/2016 17:40,6.92402e+17,en,,,525,230
Twitter,"On the fifth anniversary of Egypt's #Jan25 rebellion, @TheEconomist explores how the country has changed: https://t.co/QmXQ6hx5nP",,25/01/2016 23:10,6.9176e+17,en,,,730,346
Twitter,Bundle up — it's snowing on Twitter! See how people are Tweeting about #Blizzard2016: https://t.co/IOZCWNpDrm https://t.co/WuhblvGhww,,22/01/2016 23:00,6.9067e+17,en,,,1448,712
Twitter,Take a look back at the top 10 most-looped Vines from #VineYear3 https://t.co/ymAtv0u0LJ,,22/01/2016 20:45,6.90636e+17,en,,,519,178
Twitter,"Who needs a hug today? #NationalHugDay

https://t.co/3cFgsuUQKg
https://t.co/Hw1sEKdb6B",,21/01/2016 19:00,6.90248e+17,en,,,13745,8237
Twitter,"When words just don't cut it, use emojis.

Want more #TwitterTips?
👉 https://t.co/JMBg3mMb7k
https://t.co/SMbtroJ8oW",,20/01/2016 20:00,6.899e+17,en,,,1151,406
Twitter,"Take a spin around the Louvre for #TravelTuesday 🇫🇷

https://t.co/LIKUsFlIdG
https://t.co/pzW5fHnJXu",,19/01/2016 21:56,6.89567e+17,en,,,2395,800
Twitter,"See how people are honoring the legacy of Dr. Martin Luther King, Jr. #MLKDay https://t.co/yWxoLNSfa2",,18/01/2016 18:30,6.89153e+17,en,,,2201,1000
Twitter,Thanks for weighing in! Yours is one of 1.7 billion votes cast in Twitter Polls since October's launch. https://t.co/FdvRswKeoT,,15/01/2016 18:03,6.88059e+17,en,,,957,288
Twitter,Now you can adjust how long your Twitter Polls run! Do you need to adjust your New Year's resolutions too?,,15/01/2016 17:45,6.88054e+17,en,,,1470,741
Twitter,"When you win tonight's Powerball jackpot, what will you do with $1.5 billion? 

💵 https://t.co/5wHdpuVUvB 💵",,14/01/2016 01:00,6.87439e+17,en,,,1022,411
Twitter,"There's a world full of interesting characters. Follow the ones that stand out. #TwitterTips
https://t.co/LVr7NjVbrR",,13/01/2016 21:30,6.87386e+17,en,,,1254,429
Twitter,Miss last night's #SOTU? Catch up on the final address from @POTUS: https://t.co/yuLh85KgPU,,13/01/2016 17:45,6.8733e+17,en,,,678,214
Twitter,LIVE on #Periscope: The @periscopeco team goes behind the scenes of today's launch.  https://t.co/YKoT7M7gT9,,12/01/2016 19:04,6.86987e+17,en,,,610,204
Twitter,"See the world, live! We're bringing Periscope broadcasts directly into Tweets on iOS: https://t.co/sdkKvZ11lg
https://t.co/Ba2ecgW64s",,12/01/2016 12:08,6.86882e+17,en,,,2013,1219
Twitter,"#RIPDavidBowie — Stars, friends and fans from around the world Tweet their tributes to the iconic artist: https://t.co/RsbTaxeAyM",,11/01/2016 16:30,6.86586e+17,en,,,4235,2257
Twitter,We want to share your compelling questions at the @goldenglobes with @smrtgrls! Tweet now using #SmartGirlsAsk. https://t.co/VeEnjRsHpo,,07/01/2016 23:45,6.85246e+17,en,,,925,270
Twitter,The cold never bothered us anyway: https://t.co/RekXidsfSj https://t.co/0PIGUMCkGb,,07/01/2016 00:30,6.84895e+17,en,,,1414,467
Twitter,"When others say it best, spread the word with a Retweet. #TwitterTips
https://t.co/AKDjDlTy7s",,06/01/2016 21:00,6.84842e+17,en,,,1595,878
Twitter,"The #DrummondPuddleWatch is making a splash around the 🌍

https://t.co/5ZPosz4wVo https://t.co/p92UZxX6sq",,06/01/2016 17:30,6.84789e+17,en,,,631,248
Twitter,Follow along as Indonesian writer @ikanatassa creates a story with the help of readers and Twitter Polls. #PollStory https://t.co/kbRa8p27ZF,,06/01/2016 04:01,6.84585e+17,en,,,525,210
Twitter,"From getting 💪 to saving 💰, here are the most-Tweeted resolutions for 2016 in the US. Did yours make the list? https://t.co/Afue100YTY",,04/01/2016 20:45,6.84113e+17,en,,,2451,1341
Twitter,#HappyNewYear! See how countries around the world are ringing in 2016: https://t.co/5OjZVD5zqS https://t.co/Y7yV79cUEr,,31/12/2015 20:30,6.8266e+17,en,,,4926,2305
Twitter,"Break free. Add a profile photo to show the world who you really are. #TwitterTips
https://t.co/1SZQnuIxhm",,30/12/2015 23:30,6.82343e+17,en,,,1833,789
Twitter,Bring in 2016 with #HappyNewYear fireworks! Now available in over 35 languages: https://t.co/5uk6gzj1Gg https://t.co/3t8GuCrGKs,,30/12/2015 21:52,6.82318e+17,en,,,3013,2190
Twitter,Twitter for Mac is getting a fresh new look and feel today. Download now to see what’s new: https://t.co/VBm8w23ePh https://t.co/mwn8yXADqU,,30/12/2015 18:15,6.82264e+17,en,,,2607,1330
Twitter,"Life moves fast. ""If you don't stop and look around once in a while, you could miss it.""

https://t.co/qXCEYHJ8j3
https://t.co/bMew3vsH1u",,28/12/2015 22:01,6.81596e+17,en,,,4355,2131
Twitter,Take a look back as you count down to 2016 with the #YearOnTwitter: https://t.co/zYQyjGgj0A https://t.co/5aZwNtN9T2,,28/12/2015 17:30,6.81528e+17,en,,,1467,749
Twitter,#HappyHolidays 🎄 Race you to the tree! https://t.co/0pzZeQoumN,,24/12/2015 17:15,6.80074e+17,en,,,4120,1802
Twitter,"Get the conversation started on the right note by clicking Reply. #TwitterTips
https://t.co/297xcMEEVC",,23/12/2015 18:30,6.79731e+17,en,,,979,310
Twitter,"Mark the first day of winter with a #TravelTuesday trip to Reykjavik: https://t.co/kf9U2MUKE9
https://t.co/28vHhWqWYk",,22/12/2015 20:01,6.79391e+17,en,,,1644,554
Twitter,"#SpaceX — 🚀 and awe: https://t.co/Zz542GCgCG
https://t.co/Q1b9PKTaT5",,22/12/2015 15:00,6.79316e+17,en,,,2769,1732
Twitter,Tuning in to the #DemDebate? Follow @gov for a flurry of highlights and data around tonight's conversation. https://t.co/6RoOX2tCun,,19/12/2015 23:00,6.78349e+17,en,,,843,262
Twitter,"I know when that sweater bling, that can only mean one thing 🎄 https://t.co/66YbGzNntE

https://t.co/nwLvmVDwle",,18/12/2015 20:00,6.77941e+17,en,,,972,301
Twitter,"Feel a disturbance in the force last night? All signs point to a galaxy far, far away: https://t.co/OiVjZxby5C https://t.co/9EiCvW95r4",,18/12/2015 18:00,6.77911e+17,en,,,912,278
Twitter,"Happy Christmas, footie fans. ⚽️ https://t.co/VLLVo9ywzy",,17/12/2015 18:15,6.77553e+17,en,,,852,328
Twitter,"Elections around the world — how 🇦🇷, 🇨🇦, 🇮🇳, 🇸🇬, and 🇬🇧 made history this #YearOnTwitter: https://t.co/3TZvwjvm81 https://t.co/8J2PY0wxng",,17/12/2015 00:00,6.77277e+17,en,,,1407,997
Twitter,"What's your favorite thing to decorate this time of year? 

🌟 https://t.co/4ohNwny5MM 🌟",,16/12/2015 21:00,6.77232e+17,en,,,961,361
Twitter,"Get right to the point. Let the world weigh in with Twitter Polls. #TwitterTips
https://t.co/sjdTCLCvq0",,16/12/2015 16:00,6.77156e+17,en,,,786,265
Twitter,"From Europe to Canada, see how people all over the 🌍 welcomed refugees this #YearOnTwitter: https://t.co/vUGWB18cEk https://t.co/XWy5pZ5e2T",,15/12/2015 20:42,6.76865e+17,en,,,1008,416
Twitter,"And the award for ""Longest Commute Home"" goes to: https://t.co/EUnjuFk1AL 🚀 https://t.co/5rN8eodgbD",,11/12/2015 21:03,6.75421e+17,en,,,1279,415
Twitter,Twitter was all 😍 for emojis this #YearOnTwitter. See the top emojis and other big trends: https://t.co/5PD49tJ1Ae https://t.co/CF5qaGsbtd,,10/12/2015 17:45,6.75008e+17,en,,,987,438
Twitter,Tweets can reach all corners of the world — see the top Retweets from the #YearOnTwitter: https://t.co/HNFEKLnAc2 https://t.co/TFklqb1ARO,,09/12/2015 22:00,6.7471e+17,en,,,938,538
Twitter,"Starting today, all the emojis on https://t.co/mIbPaWDIYL!

🙌🏾 🙌🏼 🙌🏿 🙌🏽 🙌🏻",,09/12/2015 20:30,6.74688e+17,en,,,3085,1736
Twitter,"Watching LIVE on #Periscope: Periscope won App of the Year, come celebrate with us! 🍾 https://t.co/ezfI6TogeR",,09/12/2015 20:04,6.74681e+17,en,,,451,168
Twitter,From the people you know to those you want to know — see who joined this #YearOnTwitter: https://t.co/UZYk2dhEJe https://t.co/19OvX5sZDp,,08/12/2015 17:45,6.74284e+17,en,,,670,269
Twitter,"From #PrayForParis to #LoveWins, see the most influential moments from the #YearOnTwitter: https://t.co/juwZlS7j92 https://t.co/7k6wUJj4oU",,07/12/2015 20:00,6.73955e+17,en,,,1001,579
Twitter,"Starting today, we’re introducing a richer photo experience on https://t.co/mIbPaWDIYL: https://t.co/w8zA0s1mQ9 https://t.co/Jn2jgOVDfc",,07/12/2015 15:10,6.73882e+17,en,,,2458,1513
Twitter,"Look back at the most influential moments of the #YearOnTwitter: https://t.co/xPFcNl1GzW
https://t.co/2UnakTtWE7",,07/12/2015 06:22,6.73749e+17,en,,,2434,2249
Twitter,"If it happened in 2015, it happened on Twitter. See what made the #YearOnTwitter memorable: https://t.co/J0lE66KpX7 https://t.co/ihMmOLED7x",,07/12/2015 05:28,6.73736e+17,en,,,1970,1508
Twitter,"It's true, all of it: Tweet today with #TwitterAwakens to ask Q's for the new @starwars cast and try out new emojis! https://t.co/WiWpZicITV",,04/12/2015 17:10,6.72825e+17,en,,,1960,982
Twitter,"How'd your team do last night? 🏀 https://t.co/dwWMZOTzNK
https://t.co/80Wv8szj4T",,03/12/2015 17:30,6.72468e+17,en,,,609,199
Twitter,"Reflecting, raising awareness, moving forward — how people are marking #WorldAIDSDay: https://t.co/ofCu113slz https://t.co/MPZnrrJXLj",,01/12/2015 21:00,6.71796e+17,en,,,954,453
Twitter,Twitter makes it easy to donate to some great charities on #GivingTuesday. See them now: https://t.co/u8izfr81O7 https://t.co/d7dYDfSYlU,,01/12/2015 17:14,6.71739e+17,en,,,662,337
Twitter,"Cold paws? Snow problem! https://t.co/sW83l8paOd
https://t.co/IUnxYLDqPR",,30/11/2015 23:01,6.71464e+17,en,,,4128,1707
Twitter,Go inside the Paris climate talks and join the global conversation with #COP21: https://t.co/hqaYvqUnL8 https://t.co/OzfAXOaAGU,,30/11/2015 17:39,6.71383e+17,en,,,820,524
Twitter,#ClimateMarch — See how people are rallying around the world against climate change: https://t.co/5a9MiprY6I https://t.co/fIahrBv9O7,,30/11/2015 01:00,6.71132e+17,en,,,818,345
Twitter,#HappyThanksgiving! Save room for dessert: https://t.co/80M342mEY0 https://t.co/pPwNs4CgW7,,26/11/2015 19:30,6.69962e+17,en,,,1613,467
Twitter,"Whoooooooooo wore it better: https://t.co/EqLM9DcOKk

https://t.co/dQSIfuvkJE",,25/11/2015 22:00,6.69637e+17,en,,,3355,1449
Twitter,"Save us a seat for dinner, @foodandwine: https://t.co/j6ubWrmnIu

Best ingredient for an amazing #Thanksgiving?",,25/11/2015 17:30,6.69569e+17,en,,,635,212
Twitter,Now trending: #ThanksgivingWithBlackFamilies https://t.co/KnV3qvsvOS,,24/11/2015 18:20,6.69219e+17,en,,,697,280
Twitter,"See the best #NBA game highlights, victory dances, and fan mayhem in one place: https://t.co/29AyZbMU6J
https://t.co/yw05KvribD",,24/11/2015 01:00,6.68957e+17,en,,,642,253
Twitter,"Though charmed by #Movember's sparkle (https://t.co/ef0jmYKTuT), we'll always flock to this look on the right. https://t.co/q457dqLneC",,23/11/2015 23:00,6.68927e+17,en,,,931,262
Twitter,"Weird #Thanksgiving dreams, in 140 characters or less: https://t.co/xjqJDfWGXA https://t.co/2sHjujvbc0",,23/11/2015 20:23,6.68888e+17,en,,,824,289
Twitter,Pictures of the week — @GettyImages shares powerful moments from Paris and around the world: https://t.co/xWNbGQT562 https://t.co/EHJ4HzwiZm,,20/11/2015 20:01,6.67795e+17,en,,,2833,997
Twitter,"Mahalo, @HokuleaWWV for sharing these seaworthy views of your #WorldwideVoyage: https://t.co/2PMunyDMEA https://t.co/8CQ4ICMhap",,20/11/2015 00:30,6.675e+17,en,,,967,359
Twitter,"TV fans, we feel you. Via @Wired, see how the @OxfordWords Word of the Year is your most-Tweeted emoji about TV: https://t.co/S3dpIyZjAf",,19/11/2015 19:39,6.67427e+17,en,,,744,232
Twitter,"Curtain up! For #LoveTheatreDay, companies are bringing audiences closer to the limelight — join us via #Showtime. https://t.co/FEDJKeKliq",,18/11/2015 20:10,6.67072e+17,en,,,800,305
Twitter,"Nature calling! Get outside on #TravelTuesday with these awesome views of Yosemite: https://t.co/lJrUwZX6Ta

https://t.co/0O6vssiSLs",,17/11/2015 21:56,6.66737e+17,en,,,2315,952
Twitter,#DemDebate in Des Moines. See the Moment: https://t.co/0UvC9f5svM,,15/11/2015 02:00,6.65711e+17,en,,,888,289
Twitter,Acts of kindness happen on Twitter every day. Share your own examples with #KindTweets: https://t.co/jkGK36jLWY https://t.co/wSEtAnW2GF,,13/11/2015 16:51,6.6521e+17,en,,,1209,546
Twitter,"Spotted a ScratchReel yet? Scrub back &amp; forth to help the @WSL surfer escape the tube!

⏪👆⏩

Only on Twitter, dude. https://t.co/Ajh8Rmjz7W",,12/11/2015 18:22,6.64871e+17,en,,,3463,1916
Twitter,Today we honor those who have served around the world #VeteransDay #ArmisticeDay #RemembranceDay https://t.co/d1PW3O667W,,11/11/2015 19:25,6.64524e+17,en,,,3130,1618
Twitter,"As the Hindu festival of lights begins, see how the world is celebrating #HappyDiwali

https://t.co/48zqQUbQLE https://t.co/HiTYBcGH2m",,10/11/2015 18:52,6.64154e+17,en,,,2425,1133
Twitter,"Life is a balancing act. Take it from the experts. 🐶

https://t.co/GURs9yMy4k
https://t.co/g8K53dzFPt",,09/11/2015 20:24,6.63814e+17,en,,,2497,1143
Twitter,"The force is calling to you... 

Check out the first official TV spot for #StarWars #TheForceAwakens.
https://t.co/tsKiEvZAK7",,08/11/2015 15:00,6.6337e+17,en,,,19740,15664
Twitter,"""Imagine what it would have been like if there had been Twitter when we landed on the moon"" -@TheRealBuzz #Apollo11
https://t.co/jUyjMFfPYF",,07/11/2015 17:30,6.63046e+17,en,,,1834,781
Twitter,"""I think there's power in us telling our stories so that we remember we're not alone."" -@deray  https://t.co/tylfDc8hL7",,06/11/2015 23:55,6.6278e+17,en,,,683,237
Twitter,"#FridayFeeling dance class is now in session: https://t.co/Ywe5c1lR2C

https://t.co/muHBh35gap",,06/11/2015 19:33,6.62714e+17,en,,,1237,500
Twitter,"Is today #NationalDoughnutDay?

🍩 https://t.co/5YBQ23jiYF 🍩",,05/11/2015 23:12,6.62407e+17,en,,,1151,447
Twitter,See how people in the US are Tweeting about making their voices heard on #ElectionDay 🇺🇸  https://t.co/tS4R6PykWt,,03/11/2015 19:16,6.61623e+17,en,,,910,352
Twitter,You can say a lot with a heart. Introducing a new way to show how you feel on Twitter: https://t.co/WKBEmORXNW https://t.co/G4ZGe0rDTP,,03/11/2015 15:00,6.61559e+17,en,,,28870,26890
Twitter,"#DaylightSavingTime immunity, captured in Tweets: https://t.co/HeYqyPX3S4

How'd you spend your extra hour?",,01/11/2015 19:07,6.60896e+17,en,,,928,372
Twitter,"Catch the new way to get the best of the #WorldSeries Game 4 on Twitter: https://t.co/xX2XoQ6Jix
https://t.co/Qc9McQOVCF",,01/11/2015 00:22,6.60613e+17,en,,,654,226
Twitter,"Checklist for a #HappyHalloween:

1) Put on costume
2) Tweet selfies
3) Don't eat all your candy at once

https://t.co/YCRTUmQJ0o",,31/10/2015 18:00,6.60517e+17,en,,,828,335
Twitter,Get the best of Twitter with play-by-play coverage of #WorldSeries Game 3 ⚾️ https://t.co/jSQewam4wf,,31/10/2015 00:33,6.60253e+17,en,,,511,177
Twitter,"Catch up on the week with pictures from sports, news and entertainment, via @GettyImages 📷 https://t.co/7DvhaT1fiY",,30/10/2015 20:58,6.60199e+17,en,,,358,146
Twitter,"Take a look back at the Pope’s time in the US with a new way to get the best of Twitter.
https://t.co/PY0EgeSXjl",,30/10/2015 16:00,6.60124e+17,en,,,1032,535
Twitter,"Never miss a moment of the #WorldSeries. Explore the best of Twitter and follow Game 2: https://t.co/0mZw3ZKwA8
https://t.co/OeHuNg7rpX",,29/10/2015 00:21,6.59525e+17,en,,,522,216
Twitter,"14 innings.
Inside-the-park home run.
Sacrifice fly FTW.

Here's hoping #WorldSeries Game 2 is just as wild: https://t.co/0mZw3ZKwA8",,28/10/2015 23:01,6.59505e+17,en,,,390,142
Twitter,Out of this world: join astronauts @StationCDRKelly and @astro_kjell on a morning spacewalk: https://t.co/ZVoAWWonao https://t.co/cRDiB8qbEC,,28/10/2015 18:18,6.59434e+17,en,,,517,202
Twitter,"Home runs, strikeouts, close calls, and more — catch the new way to get the best of the #WorldSeries on Twitter.
https://t.co/DkuQ9Q74ug",,28/10/2015 00:25,6.59164e+17,en,,,800,533
Twitter,The first pitch of the @MLB #WorldSeries is in 1 hour! See how teams &amp; fans are getting pumped for the big game: https://t.co/ZMBHIKWFbf,,27/10/2015 23:01,6.59143e+17,en,,,425,175
Twitter,"Halloween costume goals, courtesy of #HowloweenPets 🎃 https://t.co/f6W4aA8XW1",,27/10/2015 17:45,6.59063e+17,en,,,498,193
Twitter,"Hey batter, batter! The 2015 @MLB #WorldSeries starts tomorrow. Who do you think will win it all? ⚾️",,26/10/2015 23:22,6.58786e+17,en,,,745,453
Twitter,Celebrate the @UN's 70th birthday by going around the world on Twitter with #UN70 https://t.co/OpjyZH2lrO,,24/10/2015 16:30,6.57957e+17,en,,,1033,677
Twitter,"Via @WIRED, scientists prove no place is too distant to Tweet from: https://t.co/1aXtujxG0S 🌏",,23/10/2015 23:01,6.57693e+17,en,,,578,244
Twitter,Museums on the move: cultural institutions around the world bring their collections to life in GIFs https://t.co/Frco5VrhD1,,22/10/2015 22:34,6.57324e+17,en,,,471,218
Twitter,"On #BackToTheFutureDay, what's the best response to finally reaching 10/21/15?",,21/10/2015 14:10,6.56835e+17,en,,,3140,2301
Twitter,Coming soon! We're rolling out the ability for everyone to create polls on Twitter: https://t.co/pH5a8q9Ujz https://t.co/ijAKEMUdf1,,21/10/2015 14:01,6.56833e+17,en,,,4009,4033
Twitter,"On #TravelTuesday, take a moment for wanderlust and explore Peru's Machu Picchu. https://t.co/2VhCt0fibw",,20/10/2015 21:33,6.56584e+17,en,,,470,178
Twitter,Take flight with three new @starwars Twitter emojis and see what fans are saying about #TheForceAwakens trailer. https://t.co/wXxgyQHfEG,,20/10/2015 02:12,6.56292e+17,en,,,3415,2576
Twitter,We're giving back today around the world. #FridayForGood https://t.co/dhibZ5qXQU,,16/10/2015 22:13,6.55145e+17,en,,,676,272
Twitter,See which moments drove the most chatter during last night's #DemDebate. http://t.co/8p0Mz9uxc7,,14/10/2015 17:08,6.54343e+17,en,,,588,354
Twitter,"Welcome @omidkordestani, our Board’s new Executive Chairman!",,14/10/2015 13:02,6.54281e+17,en,,,1207,625
